# BEAST v1.7.5
# Generated Sun Apr 07 14:14:09 BST 2013 [seed=1365340446246]
state	posterior	prior	likelihood	treeLikelihood	skyline	treeModel.rootHeight	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10
37900000	-8471.120003035074	-1161.3377861709544	-7309.78221686412	-7309.78221686412	-999.5315087394106	0.5446281236393772	7.437728642763306	0.37287819468436606	0.18227317447774705	0.21260846527619748	0.23224016556169025	0.007090428194016503	17.0604257659306	5.7282141184738276	9.754047790402941	6.058150634514895	2.446595995281538	1.1682498680164362	1.7229793276669618	2.226374940379564	0.6873477635972554	0.030127195296838105	67.0	1.0	55.0	143.0	9.0	93.0	81.0	3.0	20.0	41.0
37925000	-8470.635733693169	-1173.7812674243887	-7296.854466268779	-7296.854466268779	-1009.699813001607	0.5426250028367299	8.839368730688454	0.3743770232073521	0.17098963155067318	0.21887643670075643	0.23575690854121914	0.006966041515760998	16.118783267228338	28.63490495723169	14.105288486891611	6.385544662311393	1.9987154259175501	1.2072822147215607	1.818686727914552	2.6182098924232178	0.5648295508782981	0.0418196211261243	47.0	5.0	57.0	142.0	32.0	85.0	80.0	7.0	17.0	41.0
37950000	-8497.000930556294	-1195.1000529332346	-7301.90087762306	-7301.90087762306	-1033.7747658851401	0.6367935390918152	9.703184523284	0.361407350486739	0.16745481814619695	0.20137539063774582	0.2697624407293191	0.006617211602903256	10.619693706500563	17.530555720223095	15.328540744505469	8.177587801596424	1.5067371134720702	1.1277663593860148	2.2820185161367688	0.9149276104754673	0.2818495404398625	0.026281181244251575	42.0	3.0	68.0	131.0	37.0	85.0	84.0	16.0	11.0	36.0
37975000	-8524.059181453664	-1222.0040761829282	-7302.055105270736	-7302.055105270736	-1059.0748194921525	0.5666865377449095	10.06340676946231	0.34894656860502377	0.1772968120190721	0.2146438115472101	0.2591128078286949	0.007222671081372342	14.705171645364446	24.609510257591467	11.474198251898098	6.425478649302606	3.185337785727549	1.0133214094145222	2.416380964510328	0.7062246195715847	0.45262684383215723	0.06791793518197468	43.0	23.0	52.0	142.0	25.0	90.0	73.0	22.0	8.0	35.0
38000000	-8526.144947927147	-1222.7900964802288	-7303.354851446918	-7303.354851446918	-1062.224494616713	0.5652051466909143	9.777396327197737	0.37258554363147456	0.17326114642861049	0.19922173699792048	0.2549315729419953	0.0067653675221086475	19.42268571863398	8.528238001065438	14.305404359132313	6.448605898760819	1.7900481846802154	1.448562041430138	2.287810870945065	1.3176729378826069	0.06956867479511177	0.04244880647767562	39.0	15.0	68.0	138.0	21.0	84.0	67.0	35.0	11.0	35.0
38025000	-8541.23456008061	-1248.697468785485	-7292.537091295125	-7292.537091295125	-1087.4197223871731	0.5753423890436288	8.43436363676535	0.3614986772075555	0.18885168273630987	0.2043080319098525	0.245341608146283	0.0070531146002747545	20.55252415355597	10.402609618903664	11.62558342107286	6.410683642367849	1.092976776928568	1.8032275490213998	1.8755530743031092	1.8726171066833837	0.1988863113612101	0.05545837693213575	29.0	21.0	65.0	148.0	19.0	76.0	83.0	29.0	3.0	40.0
38050000	-8481.406110413323	-1162.3604589849342	-7319.04565142839	-7319.04565142839	-1000.682977087553	0.5915803346503193	9.271254805960409	0.36949281976294146	0.17117629256120398	0.2043080319098525	0.2550228557660029	0.007062602188869827	29.4547616017049	4.905765601505027	10.371268001399057	7.540360931861126	1.653650913650524	1.2305320197285354	2.091798019947925	2.0193633226541317	0.10521468761830076	0.03874354302512913	23.0	25.0	74.0	129.0	11.0	104.0	74.0	22.0	10.0	41.0
38075000	-8506.49697190701	-1191.5850520637118	-7314.911919843298	-7314.911919843298	-1027.671548045886	0.5662121083073774	8.425671901305861	0.3695106329259427	0.18575482363305443	0.2010502514403899	0.24368429200061376	0.007608379250836849	26.328742881507754	7.79820920406116	10.382926358164742	6.330469894502319	7.762286108056217	1.0259805227602194	1.9301049176055132	1.2488559539956963	0.6555727938947755	0.07431724233858833	28.0	31.0	77.0	110.0	10.0	94.0	96.0	19.0	4.0	44.0
38100000	-8519.9205120211	-1227.440467226108	-7292.480044794994	-7292.480044794994	-1061.3016634469222	0.6697870358685741	8.53358492980047	0.3644088067939322	0.1968270399886848	0.18816537389280433	0.25059877932457947	0.007296689090700092	15.507264756903954	6.415817033160261	11.930802714587548	5.538661290868556	8.573122509825964	1.9558492483777155	2.579459093301226	0.7309470922070069	1.839610603998275	0.09353087482809215	31.0	34.0	80.0	105.0	12.0	97.0	79.0	19.0	10.0	46.0
38125000	-8458.905630464642	-1177.3935969070253	-7281.512033557617	-7281.512033557617	-1013.9472802508777	0.6691617723234453	8.812387663721331	0.3684315229723419	0.18147987979161787	0.21051205440963214	0.23957654282640903	0.007437779260768542	20.79293620712321	4.4682334285741225	10.243509201412088	6.71298113932856	4.460963523701918	1.3490808281706494	1.8012694676195764	2.2276862145062832	0.5735105295495072	0.08377204740669718	33.0	43.0	88.0	93.0	2.0	100.0	82.0	20.0	5.0	47.0
38150000	-8478.059535115362	-1202.8013186789253	-7275.258216436438	-7275.258216436438	-1040.5299902973798	0.5561307688614212	8.274720833039392	0.36015719859075596	0.19035090034325805	0.2057100472732743	0.2437818537927126	0.007569806219199585	14.770331175585442	7.95638691050028	10.471269330215495	6.681218808578503	1.4744469434595022	1.283337243450089	2.4584593069396146	0.8154752750833992	1.1455810873697991	0.05952609169200788	45.0	36.0	81.0	92.0	13.0	85.0	85.0	30.0	3.0	43.0
38175000	-8504.269932382489	-1222.4205105249075	-7281.849421857582	-7281.849421857582	-1060.6063737589216	0.5674625367969288	8.5344912405181	0.3624607404502944	0.18652160258463232	0.21648703570846092	0.23453062125661328	0.006976138541452979	8.931778645734612	12.90267592221092	10.024783043369881	7.852937964259992	3.011897224950912	1.5884240471514304	1.6407794830180487	1.9642366983330237	0.510609182603296	0.09295361393540508	66.0	20.0	78.0	89.0	15.0	84.0	71.0	38.0	8.0	44.0
38200000	-8494.406234788723	-1184.815830944623	-7309.5904038440995	-7309.5904038440995	-1022.0873010816382	0.6164708948793188	8.89738323782973	0.3725442823628303	0.16985132868059874	0.20596182617771816	0.25164256277885366	0.007472820968544656	14.942373604631477	9.72444787544323	7.3580217425350645	7.177454510804132	6.9748294034151845	1.3550453066981407	2.408719095806339	2.2989963191471814	0.2512717302006409	0.04500179817386057	58.0	30.0	84.0	88.0	2.0	106.0	73.0	16.0	12.0	44.0
38225000	-8513.860318548604	-1196.3070950502656	-7317.553223498338	-7317.553223498338	-1032.8976672143795	0.5880727278417075	9.307149677425466	0.36930880580831216	0.18853144713859718	0.19535690243221643	0.24680284462087504	0.007197439778264941	15.832327217507402	5.7682988921148866	9.732392945138072	4.581956321231273	7.878163634465523	1.675031336934058	2.196006202049156	1.1954145796175923	0.7822086355022556	0.04625582293548891	65.0	46.0	72.0	76.0	4.0	113.0	69.0	16.0	8.0	44.0
38250000	-8505.874890599436	-1179.8012054779556	-7326.0736851214815	-7326.0736851214815	-1015.7451661993648	0.5395508671338419	7.893517535286051	0.3634168014464439	0.1726679701881898	0.21882678218425833	0.2450884461811088	0.0071066627807809	18.681502807502504	11.056129342845757	6.238293064028301	6.560273247996554	10.724171520402283	1.204322538048479	1.9310549915139454	1.4151318660845449	0.8557071404843727	0.04778202687730621	44.0	44.0	92.0	72.0	14.0	106.0	72.0	15.0	7.0	47.0
38275000	-8514.989265869513	-1189.7860443875825	-7325.203221481931	-7325.203221481931	-1024.4715007108625	0.5363144629013699	8.841354437093802	0.3691153344140077	0.1682953166463569	0.20904647950682087	0.25354286943281534	0.0069793966785056845	14.506171001637647	19.70314121229228	8.025252735106655	7.025853800672942	12.200300622439814	1.3651269340707946	2.6517511461902994	0.5915833747966173	0.7822556127788565	0.02811678186682596	61.0	19.0	89.0	74.0	18.0	117.0	68.0	3.0	17.0	47.0
38300000	-8542.404769025583	-1210.982286605099	-7331.422482420485	-7331.422482420485	-1049.9582638632705	0.6064342351178759	9.88423592820446	0.38401090708617064	0.17205253812358717	0.20778016384374356	0.23615639094649943	0.00658015829866028	20.79714888119236	3.545491592719419	6.487818937832717	7.846583981965197	5.521943830919727	1.596698433366344	2.2369084745871404	0.4820248412533872	0.29721497010944725	0.04840446149259765	66.0	17.0	70.0	82.0	27.0	117.0	81.0	2.0	14.0	37.0
38325000	-8598.709603595253	-1279.291480260736	-7319.418123334517	-7319.418123334517	-1118.5451593715943	0.626342070072706	9.577414567201815	0.3699230889886464	0.1670259843983755	0.20184763644464657	0.2612032901683323	0.006556513514818759	12.63733560422274	9.356259759675824	8.029286151767455	7.998212820125178	1.6806476264555963	1.9283261149560464	1.9366161778097652	1.8165152127726052	0.18022705228193953	0.08951477135874422	82.0	15.0	85.0	74.0	12.0	115.0	82.0	3.0	9.0	36.0
38350000	-8598.449872881289	-1281.565085796426	-7316.884787084862	-7316.884787084862	-1118.5567452896296	0.5457441364396756	8.42155324288851	0.35137701784396147	0.19308342175845122	0.2147149054624962	0.240824654935092	0.006918446482316245	19.983189430181785	12.790996874179182	7.057766841018601	4.757341797783239	9.403785735878508	1.6550531354924252	1.760021457488748	2.1473797203781757	0.11921455881467731	0.09698206660118042	62.0	24.0	91.0	67.0	26.0	97.0	91.0	5.0	26.0	24.0
38375000	-8624.823972360551	-1326.5935316382802	-7298.230440722272	-7298.230440722272	-1164.9511068696722	0.6054502795680617	10.678758013177614	0.35953288228597835	0.19146833566903648	0.19914992007664056	0.24984886196834546	0.006182046138481331	18.981237534618096	13.573131008830373	8.985579420532547	11.111143307142765	5.2104598510966325	2.4486159475769056	1.6628257598937906	0.7026721036682549	0.14704975928258854	0.09278986436503692	64.0	44.0	81.0	60.0	12.0	96.0	110.0	4.0	10.0	32.0
38400000	-8599.686829857585	-1306.2626148615045	-7293.42421499608	-7293.42421499608	-1141.3006983494083	0.6038797139591033	8.230558841431055	0.34673672719338766	0.1989577117684707	0.20891194189382464	0.24539361914431787	0.006053507352262328	25.232386487003843	9.751407944415877	10.227024752233012	7.75691447393082	13.719455625651246	2.518215679897653	1.4590274356790418	1.7019973933363433	0.4852313408252759	0.0733097137639048	72.0	30.0	94.0	50.0	3.0	90.0	92.0	35.0	12.0	35.0
38425000	-8592.06272753236	-1287.4242397005337	-7304.638487831828	-7304.638487831828	-1124.3974128048835	0.5890174239267492	7.206349742312051	0.37841848553560203	0.15998923457618808	0.20381087511663418	0.2577814047715766	0.006101465252275057	23.533305353994912	3.471532824746642	11.043581168821198	2.943239251393291	1.4446930231590454	2.314867143550279	1.1348848722254778	1.8007460754710332	1.0469518252110528	0.09745085759115034	80.0	19.0	103.0	55.0	9.0	71.0	75.0	45.0	18.0	38.0
38450000	-8545.83171541066	-1250.3659224532344	-7295.465792957426	-7295.465792957426	-1083.8520846910956	0.5391488329882695	7.923266498020781	0.365085149188126	0.17592814045681374	0.20062737509547054	0.2583593352595906	0.006229746442542307	22.295847102889642	1.6527700901586673	11.563281645565022	1.9784124490215877	1.8839730103289842	2.004515168515728	1.3522053033003667	3.121976547134153	0.6890566579783993	0.055678080577262146	81.0	6.0	101.0	67.0	9.0	75.0	70.0	42.0	24.0	38.0
38475000	-8565.639592235098	-1271.9475883991204	-7293.692003835978	-7293.692003835978	-1110.6872197074347	0.5618310829242632	8.18512762644962	0.35519391267945943	0.17592814045681374	0.21619536349673166	0.25268258336699606	0.0064791730694670835	21.600327034084877	21.951521371456213	8.999196353812003	2.852036747503767	1.217008186856977	1.320917784638192	1.0790130056933405	2.3073213298694237	0.3656851828873272	0.08878094785436944	87.0	6.0	119.0	60.0	5.0	65.0	73.0	44.0	21.0	33.0
38500000	-8559.80600198921	-1263.825177674904	-7295.980824314305	-7295.980824314305	-1100.5002649346209	0.5955951042184795	8.441717648078733	0.3581739667424074	0.18098695514117805	0.19839935483701257	0.26243972327940285	0.00637129982639352	13.70993991158977	15.159772806722826	9.53929053994253	2.9493995201944636	0.28876878741239337	1.4521840872053564	1.1778789546191382	3.174193083593874	0.26058256708123695	0.08542611662987785	92.0	3.0	120.0	56.0	2.0	71.0	76.0	33.0	28.0	32.0
38525000	-8523.659758652277	-1238.8330988401267	-7284.826659812149	-7284.826659812149	-1074.446306585474	0.5956832399380156	8.713652217435781	0.3558453246719498	0.18223545912177677	0.21321421101665664	0.2487050051896177	0.006889541540241791	18.96940384722247	13.305680282412771	7.303973593543645	1.5863220397582072	4.600726835991964	2.0119805709824896	1.1542462190157987	3.615835183692266	0.4161118166013808	0.06781620630327637	96.0	12.0	118.0	52.0	6.0	59.0	72.0	37.0	30.0	31.0
38550000	-8565.477797814303	-1260.9247255823275	-7304.553072231976	-7304.553072231976	-1098.2739364133502	0.6192457492586577	8.43995059021418	0.361331224794174	0.18343744016789623	0.21258957092188577	0.24264176411604485	0.0068027120989760225	18.036074542630228	10.720706327748815	11.670897320390399	2.230200069237591	1.6406350911609247	1.6913240374810246	1.1864366810468734	2.651832505891449	1.1437278201923027	0.09616787713677888	91.0	21.0	109.0	42.0	14.0	73.0	61.0	44.0	22.0	36.0
38575000	-8525.549699906029	-1237.0470806419858	-7288.5026192640435	-7288.5026192640435	-1074.6330567683206	0.5510126234091319	9.334561544453255	0.3578604560328509	0.18763282584480004	0.21187807850953339	0.24262863961281653	0.006904497770981846	16.37456816275903	4.114433908324738	9.351724311108285	2.1140520365329976	2.5891955977780947	1.765271472386004	1.2157893847226027	2.906573260542159	0.6548056629069218	0.05621085671689789	92.0	28.0	110.0	41.0	5.0	71.0	59.0	43.0	23.0	41.0
38600000	-8568.303180090315	-1260.1443891238296	-7308.158790966485	-7308.158790966485	-1096.0901752301136	0.5729884298286402	7.814937779737627	0.36650947622486435	0.18680315417724272	0.19318448528781243	0.2535028843100813	0.006448508519209096	17.692739255576747	13.157762159216322	6.953328382546147	2.2706449821026227	5.222262973563451	1.5375608351182248	1.282607920300924	3.1625783941991488	0.9202683963731015	0.071101442394676	98.0	20.0	120.0	51.0	2.0	60.0	58.0	36.0	30.0	38.0
38625000	-8601.322378648447	-1283.772393940019	-7317.5499847084275	-7317.5499847084275	-1119.3495377217546	0.6700257888500821	6.747079328556109	0.3573051561446709	0.18581070280177622	0.20511843572688335	0.25176570532667036	0.006283485093885853	19.49643749825337	13.788278849205781	7.336969828613108	2.84089371326965	0.8642828092362654	2.078375155286123	1.345320983416052	4.335101759577698	1.473193053555663	0.1019894150830466	98.0	21.0	123.0	34.0	24.0	43.0	54.0	38.0	33.0	45.0
38650000	-8501.821734659363	-1196.5375071581138	-7305.284227501249	-7305.284227501249	-1029.9530316453372	0.6006948546060044	7.540530812737829	0.365523299975515	0.17323633828505525	0.1957521595520104	0.2654882021874201	0.006419482077243028	14.654180235725187	8.113698368766748	5.879537582874127	7.453820253373748	0.5013445700581434	2.1474692241096265	1.177204743096724	3.7806743011837245	2.308184863338666	0.046857416662113675	110.0	16.0	111.0	36.0	15.0	48.0	75.0	27.0	22.0	53.0
38675000	-8487.876714172977	-1202.0243955998358	-7285.852318573142	-7285.852318573142	-1037.6238986312608	0.570045181483424	7.694290392278135	0.3775246548092287	0.1712993039814449	0.21432338883391927	0.23685265237540784	0.006807804417682857	15.4691744088195	7.902433260285253	8.357618990861296	1.893103924364633	3.1638921201891446	1.5262884651343849	0.9363561690138736	4.386921626309518	0.9326908865671462	0.03028847314165711	124.0	4.0	109.0	39.0	7.0	67.0	52.0	50.0	11.0	50.0
38700000	-8468.24203780965	-1188.5342166700498	-7279.707821139601	-7279.707821139601	-1027.0124312521739	0.5436269194332247	9.528467704735446	0.3783617869289537	0.17673638646955403	0.2117778397064776	0.2331239868950154	0.006972012143586247	14.616974168016428	11.263570980148666	7.139763141054903	2.5165426007342884	1.4611647339953369	2.440131332129654	1.4918961004153606	3.52839120180206	0.27215709985268616	0.027340250442613498	121.0	8.0	109.0	50.0	18.0	38.0	60.0	56.0	4.0	49.0
38725000	-8486.277475910096	-1214.6316939321168	-7271.645781977979	-7271.645781977979	-1054.2518918657	0.5482433252553613	8.465996015205	0.3646803704144958	0.19180706009147436	0.20157865386913038	0.24193391562490021	0.006024656950186602	14.371257557932799	7.4551019206546085	7.078538242018877	4.897880126041745	1.0493636319203778	1.2870844123958638	1.3119195194083855	3.1626199160995894	0.2647792374577504	0.03682327403114765	128.0	8.0	104.0	28.0	30.0	54.0	44.0	61.0	11.0	45.0
38750000	-8500.20043967265	-1226.0099989283176	-7274.190440744333	-7274.190440744333	-1063.4099123881376	0.6424191937931517	10.796278624253334	0.36833897978280944	0.17981050827603454	0.19804231371886047	0.2538081982222962	0.006835381503805135	10.534328610004343	3.5657141431917467	6.33464700350787	2.5539027805107053	0.6977421353959536	3.3625306907780654	0.8387561998512933	2.1787504163573543	0.5047684256441569	0.04511120224127196	142.0	3.0	112.0	23.0	27.0	30.0	52.0	67.0	14.0	43.0
38775000	-8511.507260858856	-1225.8807104731677	-7285.626550385688	-7285.626550385688	-1067.4570339758232	0.5832148317342922	7.849771170742319	0.37511451077277536	0.18128282869219758	0.18497317482103434	0.2586294857139934	0.007176674313180872	11.360372704471889	8.667326206201464	7.83914067912454	3.0410981848373773	1.260678367235341	1.4983656726004213	1.822654905419586	2.3227784817195247	0.11048883196543485	0.04882572447646388	144.0	10.0	108.0	5.0	40.0	38.0	51.0	64.0	10.0	43.0
38800000	-8544.307723366901	-1260.7990721835044	-7283.508651183396	-7283.508651183396	-1099.977345109577	0.5663492312773412	7.151734840716187	0.36249955630466624	0.1858930105057504	0.20694171554140042	0.24466571764818368	0.0072639724618381455	11.989880834524891	9.947634553662361	5.492537380381652	8.22990597863278	2.4251953588632436	4.165834258034874	1.2065479285700484	1.89205240414268	0.04649444573587732	0.062131282418465994	136.0	16.0	90.0	20.0	35.0	25.0	64.0	77.0	15.0	35.0
